GeneId	Chr	Start	End	Intron_Start	Intron_End	Log2TPMRatio	TPM_1	TPM_2	minusLog10PValue	PValue	RValue_1	RValue_2
CD109	chr6	74405808	74538041	74495201	74496956	-2.00254	0.000128163	0.000513557	2.07879	0.00834088	-6.03723	0.236927
LOC101928516	chr6	74779167	75400443	74779305	75056790	0.352944	0.0012674	0.000992354	2.34884	0.00447877	0	0
COL12A1	chr6	75794042	75915623	75885027	75887378	-1.81591	0.000517635	0.0018225	4.5331	2.9302e-05	0.243816	-0.633368
FILIP1	chr6	76005583	76203545	76005667	76017799	3.41968	0.0105802	0.000988707	10.1834	6.55496e-11	-2.48377	-0.966516
FILIP1	chr6	76005583	76203545	76138190	76162711	1.3757	0.0030327	0.0011687	10.1475	7.12112e-11	-0.893809	-1.71288
LOC101928540	chr6	76092902	76168615	76138190	76162711	1.3757	0.0030327	0.0011687	10.1475	7.12112e-11	0	-1.43059
IMPG1	chr6	76630831	76782395	76751844	76782138	-1.54459	0.000104454	0.000304713	2.357	0.00439545	3.14956	0.356208
MEI4	chr6	78400373	78634476	78400621	78470846	1.4979	0.014551	0.00515203	9.76946	1.70036e-10	-0.0216627	-0.314265
RWDD2A	chr6	83903032	83906256	83903656	83904030	1.67381	0.0981987	0.0307778	8.2717	5.3494e-09	-0.873857	-1.18682
LINC01611	chr6	85130751	85184647	85130961	85154104	-0.398628	0.0039591	0.0052191	3.13602	0.000731105	0	0
LOC101928911	chr6	88494578	88621449	88494981	88619499	0.13753	0.00051841	0.000471273	2.74941	0.00178068	0.00212018	-1.16799
GABRR1	chr6	89887223	89941007	89931166	89940934	1.15893	0.00499541	0.00223717	7.71432	1.93055e-08	0	-0.282817
LOC101929057	chr6	90348251	90399200	90353913	90354733	1.41329	0.404724	0.151955	14.0753	8.40783e-15	-0.256915	-0.334738
LOC101929057	chr6	90348251	90399200	90354877	90356258	1.85906	0.379662	0.104656	14.0753	8.40783e-15	-0.272367	-0.463805
LOC101929057	chr6	90348251	90399200	90356323	90357750	1.79104	0.228524	0.0660354	15.4485	3.5603e-16	-0.427832	-0.678912
LOC101929057	chr6	90348251	90399200	90358049	90359742	1.37042	0.0838078	0.032415	10.6598	2.18861e-11	-0.95703	-1.15329
LOC101929057	chr6	90348251	90399200	90359918	90360450	1.25594	0.0839725	0.035161	6.88573	1.30098e-07	-0.955657	-1.08983
LOC101929057	chr6	90348251	90399200	90362875	90363882	3.50795	0.142663	0.0125405	11.2268	5.93203e-12	-0.635033	-2.0579
LOC101929057	chr6	90348251	90399200	90365688	90366418	1.57091	0.397325	0.133738	10.7781	1.66682e-11	-0.261291	-0.374867
LOC101929057	chr6	90348251	90399200	90366521	90367927	1.79392	0.666004	0.192067	17.0549	8.81262e-18	-0.161502	-0.270958
LOC101929057	chr6	90348251	90399200	90371959	90372510	0.911086	0.176741	0.093988	5.17387	6.70081e-06	-0.532421	-0.508135
LOC101929057	chr6	90348251	90399200	90372687	90374205	1.08552	0.218474	0.10295	10.2029	6.26818e-11	-0.444763	-0.470363
LOC101929057	chr6	90348251	90399200	90374348	90377732	0.533664	0.0731967	0.0505641	2.25984	0.00549742	-1.05503	-0.835763
LOC101929057	chr6	90348251	90399200	90377871	90380637	0.829066	0.0756104	0.0425606	3.74895	0.000178259	-1.03094	-0.95038
LOC101929057	chr6	90348251	90399200	90382083	90382265	1.23234	0.0871232	0.0370821	3.66555	0.000215999	-0.930118	-1.04938
MDN1	chr6	90352494	90529513	90428945	90432673	-0.828608	1.46507	2.60192	11.9975	1.00569e-12	-0.901893	-0.77586
CASC6	chr6	92338758	92400146	92343554	92394765	-1.07089	0.000108443	0.00022781	2.34326	0.00453674	2.84912	-1.35124
MIR548H3	chr6	97537843	97862283	97594764	97597728	2.8938	0.0930508	0.0125199	12.9593	1.09825e-13	-0.823484	-0.825217
MIR548H3	chr6	97537843	97862283	97597897	97599646	2.64443	0.0848089	0.013564	11.8599	1.38056e-12	-0.883208	-0.77601
MIR548H3	chr6	97537843	97862283	97610042	97613121	2.27178	0.0514369	0.0106513	7.75591	1.75424e-08	-1.25844	-0.931456
MIR548H3	chr6	97537843	97862283	97613334	97615946	1.52512	0.0743839	0.0258448	8.82079	1.51081e-09	-0.972932	-0.458256
MIR548H3	chr6	97537843	97862283	97616117	97620938	1.4712	0.0701859	0.0253148	9.92939	1.17654e-10	-1.01465	-0.466452
MIR548H3	chr6	97537843	97862283	97679529	97681736	0.91651	0.024594	0.0130296	3.37733	0.000419437	-1.96788	-0.800418
MIR548H3	chr6	97537843	97862283	97702610	97711210	1.04982	0.0744325	0.035953	8.2717	5.3494e-09	-0.97247	-0.343423
MIR548H3	chr6	97537843	97862283	97711325	97715747	1.53701	0.0439981	0.0151617	8.49621	3.19e-09	-1.39384	-0.711336
MIR548H3	chr6	97537843	97862283	97717869	97720579	0.758582	0.0734952	0.0434413	2.55178	0.00280686	-0.981464	-0.289757
MIR548H3	chr6	97537843	97862283	97720939	97726724	0.702601	0.0182756	0.0112297	3.1575	0.000695832	-2.29831	-0.895669
MCHR2	chr6	100367786	100442114	100382394	100390824	-1.7108	0.000127645	0.000417836	2.37102	0.00425575	1.97262	0.266067
MCHR2	chr6	100367786	100442114	100395848	100403841	-1.58023	0.000131296	0.000392597	2.41381	0.00385649	1.96051	-0.834932
MCHR2	chr6	100367786	100442114	100404051	100441811	1.0123	0.000773086	0.000383261	4.19671	6.35749e-05	-0.907279	0.041709
GRIK2	chr6	101846861	102517958	102266359	102307161	-1.28442	0.00011974	0.000291669	2.95579	0.00110715	1.59503	-1.36214
BVES	chr6	105544699	105585049	105577379	105581226	-1.95364	0.00015209	0.000589119	2.85028	0.00141161	1.47984	0.183523
LINC00222	chr6	109072857	109091145	109081607	109089593	1.36007	0.00141254	0.000550276	2.14227	0.0072066	-1.83856	0.153542
CEP57L1	chr6	109416356	109485115	109450696	109466421	1.39007	0.0224987	0.00858429	10.8981	1.2644e-11	-1.07409	-0.959775
PPIL6	chr6	109711418	109762374	109726252	109740389	-1.11593	0.0179693	0.0389458	3.67736	0.000210206	-0.218047	-0.764624
MICAL1	chr6	109765266	109787171	109777191	109783718	0.879481	0.408561	0.222078	10.8981	1.2644e-11	-0.853378	-1.25953
METTL24	chr6	110567149	110679475	110567464	110620124	-0.904049	0.0172103	0.0322059	6.2718	5.34815e-07	-1.85202	-0.716718
METTL24	chr6	110567149	110679475	110636685	110643976	-1.83498	0.000679968	0.0024259	5.60957	2.45712e-06	-1.01264	-0.928059
WISP3	chr6	112375278	112390887	112382492	112385957	2.20629	0.00130637	0.000283078	2.04834	0.00894666	-3.77565	-0.461866
LAMA4	chr6	112429134	112575917	112437197	112438941	-1.63879	0.00101906	0.00317341	2.73803	0.00182798	-2.08326	-0.458116
LAMA4	chr6	112429134	112575917	112537671	112557796	-0.921883	0.0001	0.000189459	4.04533	9.00877e-05	4.73888	0.556629
LAMA4	chr6	112429134	112575917	112558118	112574983	-1.16671	0.000119655	0.000268625	2.21239	0.00613209	1.94835	0.385318
LOC101927640	chr6	112557797	112627885	112558118	112574983	-1.16671	0.000119655	0.000268625	2.21239	0.00613209	1.94835	0.385318
FLJ34503	chr6	114225551	114242806	114225909	114238106	-1.25358	0.000198929	0.000474312	2.05067	0.00889867	0.606699	-2.25535
ROS1	chr6	117609530	117747018	117622301	117629956	-1.21327	0.000112192	0.00026013	2.07879	0.00834088	2.9389	0.512504
ROS1	chr6	117609530	117747018	117687454	117700221	-1.11596	0.000103736	0.000224836	2.4761	0.00334119	3.27991	0.576602
ROS1	chr6	117609530	117747018	117718280	117724301	-2.25532	0.000173732	0.00082947	3.05558	0.000879867	1.01568	0.093128
DCBLD1	chr6	117803820	117891020	117884548	117888016	1.8459	0.296761	0.0825537	13.0388	9.14436e-14	-0.42191	-0.198205
DCBLD1	chr6	117803820	117891020	117888198	117890734	1.12372	0.104412	0.0479153	8.22749	5.92251e-09	-0.9749	-0.32623
SLC35F1	chr6	118228689	118638839	118229063	118475607	-0.890906	0.1665	0.308747	18.532	2.93754e-19	0	0
SLC35F1	chr6	118228689	118638839	118606502	118635190	2.74861	0.0059988	0.000892584	13.8906	1.28647e-14	-0.1641	0
CEP85L	chr6	118781935	119031238	118973021	118973862	2.06678	1.31076	0.312868	14.2658	5.42241e-15	-0.240464	-0.44732
FAM184A	chr6	119280994	119470358	119332597	119337911	1.65855	0.00242015	0.000766599	3.78908	0.000162524	-1.90023	0.108534
LOC285762	chr6	119773712	119812467	119776359	119777274	5.62925	0.0143092	0.000289096	7.58999	2.57047e-08	-0.751799	-0.406467
LOC285762	chr6	119773712	119812467	119777541	119778082	5.26928	0.0129948	0.000336946	4.67683	2.1046e-05	-1.29938	0.485584
LOC285762	chr6	119773712	119812467	119790880	119793587	4.37138	0.00964045	0.000465781	7.93423	1.16351e-08	-0.986392	0.277421
LOC285762	chr6	119773712	119812467	119793622	119812330	3.11238	0.0176884	0.00204536	13.5366	2.90658e-14	-1.58578	0.00261477
TBC1D32	chr6	121400640	121655646	121513689	121526220	1.18728	0.00700087	0.00307429	6.09997	7.94391e-07	-1.16803	-0.384122
PKIB	chr6	122793062	123047518	122931681	122954427	1.65224	0.000908298	0.000288971	4.05539	8.80256e-05	0.0195013	0.176824
TRDN	chr6	123537484	123958238	123792902	123818337	0.601316	0.00246067	0.00162196	3.53684	0.000290507	0	-0.226693
NKAIN2	chr6	124124991	125146786	124979533	125112484	0.907021	0.00124192	0.000662296	3.46791	0.000340482	-0.6548	-0.52415
NKAIN2	chr6	124124991	125146786	125112546	125139532	1.08215	0.00123189	0.000581851	5.04011	9.1177e-06	-1.57365	0.00988226
RNF217	chr6	125283691	125407484	125284573	125304509	2.70689	0.00112359	0.000172089	4.44518	3.58771e-05	-1.82433	-0.216165
RNF217	chr6	125283691	125407484	125317802	125330319	1.2273	0.000528416	0.000225696	2.47179	0.00337447	-2.08399	0.609582
TPD52L1	chr6	125474875	125584644	125541340	125550263	1.21831	0.000470609	0.000202261	2.53263	0.00293338	-3.45812	0.788774
TPD52L1	chr6	125474875	125584644	125569530	125574862	1.34989	0.00058386	0.000229061	2.22894	0.00590281	-0.825674	0.747163
LOC643623	chr6	125995499	126041364	126004826	126038603	2.21343	0.00304053	0.000655602	6.88573	1.30098e-07	0	0.00817335
MIR5695	chr6	126433837	126443762	126434439	126443725	1.80882	0.00701473	0.00200218	7.18168	6.58147e-08	-1.79906	0.0053474
RNF146	chr6	127587827	127609705	127588241	127601375	0.606217	0.373153	0.24513	3.13602	0.000731105	-1.02047	-0.820513
THEMIS	chr6	128029339	128239776	128031162	128040832	5.00753	0.0065428	0.000203398	3.98668	0.000103116	-2.68058	0.782921
THEMIS	chr6	128029339	128239776	128151080	128176174	1.06323	0.000659623	0.000315669	2.50644	0.00311573	-6.16193	-0.676685
LOC101928140	chr6	128349010	128407435	128349069	128383846	-0.350517	0.0057367	0.00731439	2.5317	0.00293967	-0.699846	-1.56501
LAMA2	chr6	129204286	129837710	129204503	129371062	0.939139	0.00129412	0.000674943	5.76743	1.70832e-06	0	0
LAMA2	chr6	129204286	129837710	129475829	129486720	2.66144	0.0366286	0.00578957	12.9593	1.09825e-13	0	0
LAMA2	chr6	129204286	129837710	129486821	129498850	1.44187	0.00373217	0.00137377	8.86818	1.35462e-09	0	0
LAMA2	chr6	129204286	129837710	129781470	129785434	1.6752	0.000821781	0.000257318	2.46456	0.00343112	-2.15375	0.611412
EPB41L2	chr6	131160488	131384462	131321908	131384281	-0.795041	0.000575238	0.000998111	4.32837	4.69493e-05	0.0751844	0
AKAP7	chr6	131456826	131604675	131574246	131602669	3.30868	0.0142373	0.00143686	13.1193	7.5973e-14	-0.515717	-1.84688
ENPP3	chr6	131958442	132068550	132014765	132020783	-2.12924	0.00675244	0.029541	8.54967	2.8205e-09	-3.80854	-0.206402
ENPP3	chr6	131958442	132068550	132022542	132029580	-0.742291	0.00659172	0.0110268	3.62443	0.000237448	-3.8407	-0.497792
ENPP3	chr6	131958442	132068550	132032158	132039811	-1.57255	0.00357902	0.0106451	6.38996	4.07419e-07	-4.67509	-0.51281
VNN1	chr6	133001997	133035194	133004462	133005473	3.51219	0.00372674	0.000326629	2.36162	0.00434888	-2.21732	-0.645566
VNN1	chr6	133001997	133035194	133005645	133013361	2.27303	0.00700435	0.00144917	2.67113	0.00213242	-2.3231	-0.32687
LINC00326	chr6	133409219	133427717	133409717	133417648	-1.13588	0.000453051	0.00099559	3.39107	0.000406378	0.121476	-0.311155
EYA4	chr6	133562495	133853258	133562888	133595853	-0.994198	0.000362243	0.000721578	4.02421	9.45773e-05	0.178908	0.00742411
EYA4	chr6	133562495	133853258	133595952	133703529	-0.976532	0.000130237	0.000256271	2.60114	0.00250529	1.06837	0.223876
EYA4	chr6	133562495	133853258	133703580	133767767	-1.18033	0.000139076	0.000315187	2.28618	0.00517388	0.965917	0.15411
TARID	chr6	133823390	134210144	134081399	134089968	-1.93863	0.000108018	0.00041408	3.26962	0.000537502	3.06624	0.237958
TARID	chr6	133823390	134210144	134090062	134142284	-1.13904	0.000133453	0.000293909	2.23347	0.00584164	0.773412	0.0989569
TARID	chr6	133823390	134210144	134142874	134158730	-1.22901	0.000126978	0.000297646	2.28329	0.00520847	1.78938	0.342885
LINC01312	chr6	134142285	134175130	134142874	134158730	-1.31475	0.00012875	0.000320275	2.28329	0.00520847	1.74143	0.315792
LOC101928231	chr6	134750168	134800035	134775720	134785878	-0.716568	0.000288475	0.000474041	2.15348	0.00702294	0.373855	0.117365
LINC01010	chr6	134758854	134825158	134775720	134785878	-0.716568	0.000288475	0.000474041	2.15348	0.00702294	0.373855	-1.81224
MYB	chr6	135502453	135540311	135502675	135507040	4.52787	0.0168194	0.000729099	6.84761	1.42034e-07	-1.18596	-0.579385
MAP7	chr6	136663419	136871957	136788014	136846969	1.11647	0.000753146	0.000347366	2.32315	0.0047517	-1.23547	0.0583443
MAP7	chr6	136663419	136871957	136847849	136871479	1.54868	0.0120898	0.00413258	13.6233	2.38047e-14	-0.354502	-0.068625
IL22RA2	chr6	137464957	137494785	137482952	137494549	-1.70449	0.000177082	0.000577136	4.27746	5.27883e-05	0.988052	-1.18534
LOC100130476	chr6	138144807	138189370	138188680	138188778	-1.35878	0.171539	0.439942	7.55072	2.81374e-08	-0.803671	-0.239476
TNFAIP3	chr6	138188325	138204451	138189371	138192349	-0.914497	0.474875	0.895098	7.30939	4.90472e-08	-0.99736	-1.13633
ARFGEF3	chr6	138483053	138665800	138483309	138491798	-0.81111	0.000177962	0.000312245	2.50061	0.00315786	1.10317	0.346496
ECT2L	chr6	139117248	139225207	139135741	139159488	0.574699	0.00562198	0.00377474	3.03001	0.000933234	-0.788801	-0.193691
ECT2L	chr6	139117248	139225207	139210169	139222084	0.523198	0.0439011	0.0305476	3.49079	0.000323007	-0.6616	-0.517689
TXLNB	chr6	139561199	139613208	139598055	139609608	5.11003	0.481891	0.0139533	18.532	2.93754e-19	-0.8692	-1.21036
CITED2	chr6	139693392	139695787	139695500	139695549	2.35626	1.12512	0.219732	10.7781	1.66682e-11	-0.919527	-0.928994
LOC153910	chr6	142847592	142959026	142917674	142958849	-0.771483	0.000108871	0.000185845	2.23385	0.00583652	2.17747	0.542094
LOC285740	chr6	143875252	143890476	143878879	143879135	3.30522	0.029459	0.00298022	7.64847	2.24662e-08	-1.05517	-0.768317
PHACTR2	chr6	143929317	144152322	143999347	144033152	3.12976	0.0135341	0.00154625	17.0549	8.81262e-18	-0.595127	-1.67789
LOC100507557	chr6	146056005	146207721	146121446	146125507	1.47552	0.218453	0.0785565	14.4626	3.44632e-15	-0.337981	-1.07337
LOC100507557	chr6	146056005	146207721	146127558	146135738	-0.298985	0.106956	0.131586	3.3104	0.000489326	-0.622163	-0.730565
ADGB	chr6	146920136	147136597	147109747	147122318	-1.97615	0.000133735	0.000526167	3.1929	0.000641362	1.62059	0.160985
TAB2	chr6	149539060	149732749	149551296	149639062	1.32321	0.00465205	0.00185917	8.72679	1.87591e-09	-0.0418248	-0.879865
LATS1	chr6	149979289	150039392	150018323	150022914	-1.17517	0.11277	0.254656	13.7112	1.94459e-14	-0.964033	-0.260915
RAET1L	chr6	150341266	150346668	150343380	150346522	-1.82819	0.000545451	0.00193686	3.30864	0.000491315	-1.92242	-0.628477
MTHFD1L	chr6	151186815	151423023	151187524	151197225	2.40899	0.02093	0.00394085	13.6233	2.38047e-14	-0.13498	0
MTHFD1L	chr6	151186815	151423023	151413724	151422661	-0.97048	0.302944	0.593617	15.8262	1.49227e-16	-1.83725	-0.889579
LOC102723831	chr6	151517808	151549592	151518771	151549516	-0.725584	0.0596658	0.0986615	3.63012	0.000234356	0	0
AKAP12	chr6	151561134	151679694	151647021	151669845	4.04134	0.0156405	0.00094992	13.3666	4.29944e-14	-0.763504	-0.876512
CCDC170	chr6	151815175	151942328	151815321	151857452	-0.539135	0.00175153	0.00254515	2.7253	0.00188234	-0.538857	-0.273196
SYNE1	chr6	152442819	152958534	152638122	152639215	-3.24514	0.0001	0.000948164	2.32545	0.00472663	-9.1094	0.129633
SYNE1	chr6	152442819	152958534	152665363	152668193	-4.34822	0.000431883	0.00879651	4.79091	1.61843e-05	-6.59276	0.00547731
SYNE1	chr6	152442819	152958534	152751845	152754929	2.26137	0.000754713	0.000157413	2.20666	0.00621354	-4.85097	1.28003
SYNE1	chr6	152442819	152958534	152755081	152757075	4.78562	0.0067085	0.000243225	6.88032	1.31728e-07	-2.82419	0.691259
SYNE1	chr6	152442819	152958534	152774856	152776560	4.85078	0.00475484	0.00016478	4.67683	2.1046e-05	-3.53281	1.2667
SYNE1	chr6	152442819	152958534	152809639	152819876	1.2364	0.00152023	0.000645231	2.22648	0.0059363	-5.09561	-0.914635
SYNE1	chr6	152442819	152958534	152826533	152831327	2.35046	0.00108942	0.000213618	2.1986	0.00632994	-4.79995	0.693006
MIR3163	chr6	152469762	152546267	152472826	152473093	0.656109	0.378199	0.240001	2.42149	0.00378886	-0.44985	-0.105935
MIR3163	chr6	152469762	152546267	152476178	152477044	1.96356	0.0945158	0.0242334	12.6497	2.24027e-13	-1.30107	-0.811125
MYCT1	chr6	153019030	153045715	153019234	153042876	1.71298	0.00134749	0.000411024	7.12791	7.44884e-08	-3.11808	-0.775037
RGS17	chr6	153332032	153452389	153347679	153365034	1.54638	0.000946207	0.000323951	3.61744	0.000241303	-0.405841	0.175158
OPRM1	chr6	154331631	154568001	154415454	154431489	0.566416	0.000349583	0.000236071	2.20511	0.00623584	0.435048	0.47875
OPRM1	chr6	154331631	154568001	154453490	154475617	2.46452	0.00196908	0.000356753	3.28754	0.000515778	-0.378617	-0.488048
OPRM1	chr6	154331631	154568001	154481176	154489054	3.87159	0.00374099	0.000255577	6.26677	5.41041e-07	-0.208328	-0.562692
OPRM1	chr6	154331631	154568001	154489249	154520801	4.81042	0.00856439	0.000305221	9.62018	2.39784e-10	-0.0981384	-0.649197
OPRM1	chr6	154331631	154568001	154521175	154533903	3.78146	0.00431869	0.000314065	7.91491	1.21642e-08	-0.186295	-0.556539
OPRM1	chr6	154331631	154568001	154533990	154535351	4.96613	0.00312575	0.0001	4.04515	9.01256e-05	-0.232662	-0.970779
OPRM1	chr6	154331631	154568001	154535411	154542390	6.12562	0.0433331	0.000620617	10.3256	4.72495e-11	-0.0198608	-0.29429
OPRM1	chr6	154331631	154568001	154542463	154544303	5.04575	0.0248482	0.000752269	8.57968	2.63221e-09	-0.033907	-0.210564
OPRM1	chr6	154331631	154568001	154544378	154567724	4.82446	0.0187465	0.000661627	8.95465	1.11006e-09	-0.0455012	-0.366263
IPCEF1	chr6	154475618	154677900	154587099	154610846	3.2811	0.00411231	0.000423034	7.08775	8.17053e-08	-5.70143	0.108017
IPCEF1	chr6	154475618	154677900	154651216	154677805	2.80582	0.00306162	0.00043784	6.53451	2.92075e-07	-3.7113	0.159779
NOX3	chr6	155716502	155777037	155716709	155717942	4.66105	0.00375268	0.000148329	4.1368	7.298e-05	-0.984717	-1.28806
NOX3	chr6	155716502	155777037	155718097	155728263	3.64967	0.00334245	0.000266321	5.63976	2.29214e-06	-1.9922	0.498271
NOX3	chr6	155716502	155777037	155732495	155743827	1.95862	0.00146386	0.000376612	4.14888	7.09768e-05	-0.606408	-1.2738
NOX3	chr6	155716502	155777037	155757682	155761089	3.08599	0.00601606	0.000708495	5.38472	4.1236e-06	-0.301102	0.14257
TMEM242	chr6	157710054	157745291	157714032	157739813	2.42731	0.25051	0.0465728	11.3966	4.012e-12	-0.975006	-3.63889
TMEM181	chr6	158957468	159056467	158957898	158994451	1.34538	0.0473316	0.0186274	13.7112	1.94459e-14	-0.0122246	-0.100807
FNDC1	chr6	159590429	159693140	159660990	159667932	-1.52614	0.000746148	0.00214901	5.09771	7.98532e-06	-0.222995	-0.65341
FNDC1	chr6	159590429	159693140	159688959	159692358	-1.66134	0.000138183	0.000437085	2.38296	0.00414034	-3.07383	0.267901
WTAP	chr6	160148030	160177352	160148736	160157289	-0.83407	0.518988	0.925204	8.18352	6.55358e-09	-0.788756	-0.788031
SLC22A1	chr6	160542863	160579750	160543379	160551135	1.43048	0.0153738	0.0057038	7.92437	1.19023e-08	-0.682724	-0.605624
SLC22A2	chr6	160637794	160679963	160638531	160645736	-2.37729	0.000213602	0.00110979	4.39223	4.05293e-05	0.820885	-0.473481
SLC22A2	chr6	160637794	160679963	160666578	160668215	-2.57234	0.00114382	0.00680315	2.9795	0.00104835	0.10858	-0.112538
SLC22A3	chr6	160769405	160873611	160769881	160819010	-1.43842	0.000187918	0.000509303	3.6703	0.000213651	0.361904	0.0681643
SLC22A3	chr6	160769405	160873611	160819115	160828072	-1.79194	0.000160098	0.000554389	2.60114	0.00250529	1.19654	0.163092
LPA	chr6	160952515	161087407	160953682	160958886	0.681965	0.00211342	0.00131733	2.00767	0.00982499	-0.463951	-0.584761
LPA	chr6	160952515	161087407	160962214	160963719	2.3266	0.00299124	0.000596312	2.1099	0.00776427	-1.63569	0.222386
LPA	chr6	160952515	161087407	160969692	160977056	1.92924	0.000621797	0.000163263	3.34054	0.000456519	-0.800065	1.06421
LPA	chr6	160952515	161087407	161071530	161085197	-1.6588	0.000106535	0.000336388	2.10934	0.00777435	3.03637	0.379347
PLG	chr6	161123225	161175085	161123386	161127438	3.24339	0.00768107	0.000811079	8.9006	1.25719e-09	-0.182856	-0.864047
PLG	chr6	161123225	161175085	161132905	161134017	2.11402	0.0214685	0.00495927	3.3285	0.00046935	-0.352025	-0.585385
PLG	chr6	161123225	161175085	161152926	161155026	-2.88957	0.000140024	0.00103764	2.48376	0.00328278	1.64083	0.101316
PLG	chr6	161123225	161175085	161160241	161162342	-3.12469	0.000110623	0.000964874	2.5392	0.00288936	3.08217	-0.846357
PLG	chr6	161123225	161175085	161162450	161173146	-2.23911	0.0001042	0.000491933	3.43159	0.00037018	3.97232	-1.62424
C6orf118	chr6	165693153	165723111	165706961	165711465	-2.0805	0.000144296	0.000610304	2.00587	0.00986566	1.48322	-1.41568
C6orf118	chr6	165693153	165723111	165715786	165723050	0.530651	0.00487135	0.00337216	2.42149	0.00378886	0	-0.103545
PDE10A	chr6	165740776	166075588	165832266	165842145	-1.20676	0.000110996	0.0002562	2.07879	0.00834088	3.04643	0.521975
PDE10A	chr6	165740776	166075588	165895832	165956927	-1.2157	0.000120243	0.000279269	2.64077	0.00228681	1.47593	0.296045
PDE10A	chr6	165740776	166075588	165990028	166075434	-0.560474	0.00073447	0.00108316	3.02315	0.000948086	0.0352976	0
LOC101929297	chr6	166650457	166670432	166668513	166670228	3.77104	0.00373941	0.000273908	2.51626	0.00304609	-3.73166	0.595189
RPS6KA2-IT1	chr6	166874151	166878871	166874327	166876473	1.38873	0.0173445	0.00662389	4.2454	5.68327e-05	-1.12623	-0.610318
RPS6KA2-IT1	chr6	166874151	166878871	166876630	166876807	1.51303	0.0449625	0.0157537	3.47981	0.000331276	-0.57216	-0.695902
TTLL2	chr6	167738574	167756177	167738709	167752134	0.908893	0.00190638	0.00101533	3.43032	0.000371263	0	0.0105639
SMOC2	chr6	168841831	169068674	168842135	168910594	-1.06635	0.000112022	0.000234589	2.25039	0.00561835	1.36718	-2.66494
THBS2	chr6	169615875	169654209	169620433	169621524	3.61219	0.00833656	0.000681725	5.14404	7.17727e-06	-1.43245	-0.634001
THBS2	chr6	169615875	169654209	169622564	169623342	3.38361	0.00371165	0.000355631	3.2444	0.000569634	-0.959591	-3.14362
THBS2	chr6	169615875	169654209	169623571	169625239	3.16944	0.00477964	0.000531251	3.57386	0.000266774	-1.16473	0.240208
TCTE3	chr6	170140215	170151638	170140392	170143175	1.2716	0.0329775	0.0136592	5.93188	1.16982e-06	-1.16413	-0.604222
TCTE3	chr6	170140215	170151638	170143335	170144163	1.70765	0.0327291	0.0100203	5.77455	1.68055e-06	-0.886315	-0.817606
TCTE3	chr6	170140215	170151638	170144371	170151434	1.44248	0.182583	0.0671786	14.7714	1.6929e-15	-0.341361	-0.321531
ERMARD	chr6	170151718	170181680	170151760	170153959	0.805426	1.28461	0.735047	9.92939	1.17654e-10	-0.138326	-0.137914
LOC285804	chr6	170575757	170585850	170577374	170581561	1.87335	0.00591626	0.00161478	3.718	0.000191424	-0.803049	-0.989112
LOC285804	chr6	170575757	170585850	170584677	170585772	2.57321	0.033295	0.00559456	4.67259	2.12523e-05	-1.16821	-0.706667
PDCD2	chr6	170884660	170893780	170886806	170887944	0.965725	0.379342	0.194231	11.1435	7.18558e-12	-1.36727	-0.79705
CHL1#1	chr3	238279	451097	239776	286295	-4.98504	0.000127372	0.00403387	12.0893	8.14097e-13	0.814241	-0.965675
CHL1#1	chr3	238279	451097	290283	361365	-3.58657	0.000161017	0.00193435	11.5223	3.00423e-12	-0.548745	-2.94826
CNTN6	chr3	1134342	1445292	1269678	1320096	0.691409	0.000612659	0.000379389	2.09868	0.00796741	0.0287988	0.17007
CNTN6	chr3	1134342	1445292	1371620	1394007	-0.825398	0.000118177	0.000209413	2.23385	0.00583652	2.22676	0.590825
CNTN6	chr3	1134342	1445292	1394136	1413982	-0.811494	0.000100192	0.00017584	2.5392	0.00288936	5.25104	-2.04993
CNTN6	chr3	1134342	1445292	1427482	1443116	0.831798	0.00232492	0.00130621	4.40853	3.90365e-05	-0.899372	0
CNTN4	chr3	2140550	3099645	3067962	3072538	-1.78646	0.000127021	0.000438182	2.01837	0.00958589	2.10824	-0.896929
LRRN1	chr3	3841121	3889387	3841604	3886047	4.07725	0.0699242	0.0041424	17.93	1.17502e-18	-1.01613	-0.863839
EGOT	chr3	4790878	4793274	4791695	4792629	-1.14819	0.0370399	0.0820939	2.95151	0.00111812	-1.1433	-0.91239
GRM7	chr3	6902802	7783218	7188356	7340370	-1.10162	0.000119668	0.000256803	3.06015	0.000870659	1.09286	-2.23469
GRM7	chr3	6902802	7783218	7728136	7782043	-1.36403	0.000105692	0.000272056	2.06279	0.00865391	2.2768	0.289716
LMCD1	chr3	8543493	8609811	8592962	8607117	-1.85559	0.000422167	0.00152782	4.48563	3.26866e-05	-0.640758	-0.96833
CPNE9	chr3	9745491	9771592	9769134	9771190	-1.21608	0.0099469	0.0231081	5.14176	7.21513e-06	-1.54804	-0.792333
OGG1	chr3	9791628	9808353	9801260	9801355	4.79582	0.761711	0.0274223	11.145	7.16094e-12	-0.903274	-1.63982
OGG1	chr3	9791628	9808353	9803221	9803314	4.07842	0.69736	0.0412793	10.817	1.52411e-11	-0.963929	-1.26677
CAMK1	chr3	9799029	9811668	9799306	9799412	3.85666	0.531481	0.0366875	8.6664	2.15578e-09	-0.839002	-0.953413
CAMK1	chr3	9799029	9811668	9804737	9804822	4.7551	0.653379	0.0241956	11.3612	4.35354e-12	-0.886883	-0.806885
