GeneId	Chr	Start	End	Intron_Start	Intron_End	Log2TPMRatio	TPM_1	TPM_2	minusLog10PValue	PValue	RValue_1	RValue_2
PLAT	chr8	42032236	42065194	42036582	42037443	1.37157	0.00652248	0.00252075	3.04069	0.000910569	-1.54471	-0.883916
PLAT	chr8	42032236	42065194	42040409	42042598	1.20743	0.00555195	0.00240422	2.61801	0.00240985	-1.57167	-0.951512
PLAT	chr8	42032236	42065194	42045091	42045423	1.55834	0.00786015	0.00266885	2.81979	0.00151428	-0.966815	-0.50305
ST18	chr8	53023392	53322439	53031002	53038611	-0.705959	0.00260381	0.00424741	3.47166	0.00033755	-1.57774	-0.672887
LOC101929415	chr8	57358366	57464626	57359283	57408781	3.32776	0.00507456	0.000505408	7.6283	2.35343e-08	-0.0341629	-0.338123
C8orf46	chr8	67405491	67430759	67405954	67408671	-2.52361	0.00169152	0.00972657	2.19033	0.00645167	-0.843682	-0.349906
RALYL	chr8	85095453	85834078	85762263	85774530	0.798908	0.000210995	0.000121276	2.12247	0.00754282	0.564201	1.92258
TRIQK	chr8	93895758	93978372	93977818	93978372	1.16279	0.0218968	0.00978017	2.09092	0.00811103	3.40794	4.6278
MATN2	chr8	98881311	99048946	99040058	99042689	-0.377761	0.025064	0.0325663	2.03486	0.00922876	-1.04875	-0.983889
RGS22	chr8	100973166	101118344	101051261	101052189	2.3102	0.000684158	0.000137948	2.53224	0.002936	0.180569	1.79568
COL14A1	chr8	121137347	121384273	121243858	121256117	-0.934087	0.000138657	0.000264929	2.0677	0.00855654	1.315	0.375519
LOC101927543	chr8	121773493	121789072	121778105	121780898	-1.62679	0.00139687	0.00431388	2.64403	0.00226972	-0.965451	-0.823891
FER1L6	chr8	124864227	125132302	124864426	124968231	-0.639636	0.00092351	0.00143877	3.67695	0.0002104	0.00136385	-0.289237
CASC11	chr8	128712853	128746213	128728415	128742439	0.52662	0.00554084	0.00384633	2.08138	0.00829119	-0.771791	-0.317978
RHPN1	chr8	144451025	144466390	144461679	144461998	1.00069	0.623459	0.31158	2.32738	0.00470563	-0.902235	-0.879083
EXOSC4	chr8	145133522	145135551	145133803	145134776	0.386377	0.111849	0.0855696	2.73481	0.00184157	-0.965055	-0.932544
PLEKHG4B	chr5	140373	190087	163664	169454	0.930671	0.0297171	0.01559	4.54493	2.85147e-05	-0.891046	-1.22789
LOC729506	chr5	8333596	8457677	8337409	8387639	0.676229	0.000865625	0.000541707	3.35913	0.000437389	0	0.00621196
LOC729506	chr5	8333596	8457677	8387823	8452335	3.33669	0.0029556	0.000292551	10.157	6.96556e-11	-0.592357	-0.694765
FBXO4	chr5	41925354	41941672	41925601	41927114	-0.303041	0.264204	0.32596	3.02166	0.000951344	-0.701628	-0.658304
FBXO4	chr5	41925354	41941672	41935186	41939542	-0.329699	0.456465	0.573663	2.98782	0.00102845	-1.05649	-0.976112
RAD17	chr5	68665124	68710630	68665841	68665886	-0.552859	1.62122	2.37832	8.33592	4.614e-09	-0.613415	-0.465907
LOC101929154	chr5	77180480	77254920	77254134	77254683	-1.3332	0.00240382	0.00605671	2.2357	0.00581164	-0.364926	-1.18432
FAM151B	chr5	79783800	79838382	79783968	79797610	-0.434546	0.00909604	0.0122932	3.01036	0.000976431	-0.106955	-0.229539
LOC100505878	chr5	86042635	86045589	86042885	86044932	-5.11721	0.0001	0.00347082	3.90198	0.00012532	-0.520349	-0.618758
LOC102546226	chr5	87704799	87734907	87705763	87722318	-0.581617	0.00402561	0.00602443	2.08138	0.00829119	-1.12139	-0.90231
POLR3G	chr5	89770681	89810369	89770838	89781341	-0.335105	0.0551428	0.0695609	2.31211	0.00487402	-0.544374	-0.758951
FAM81B	chr5	94727048	94786144	94782402	94783972	-0.736891	0.00704983	0.0117491	3.3099	0.000489887	-0.447381	-1.27937
SPATA9	chr5	94987885	95018714	94994618	94999656	-1.06097	0.00527984	0.0110155	2.30295	0.00497794	-0.893111	-1.36512
LOC102467212	chr5	102864135	102877686	102876733	102877554	1.7661	0.00728003	0.00214035	3.37604	0.000420685	-1.44264	-0.629114
SEMA6A	chr5	115779251	115910622	115831211	115831946	-0.367196	0.449303	0.579531	3.72719	0.000187416	-0.590639	-0.497278
LOC102546229	chr5	133764742	133770738	133765643	133770680	-0.656889	0.000688335	0.00108528	2.14695	0.00712943	0.0950815	0.0263509
C5orf66	chr5	134368970	134680370	134509863	134669447	-0.75544	0.00349501	0.0059001	6.17329	6.70977e-07	-0.538089	-1.03285
PKD2L2	chr5	137225125	137278434	137225212	137226169	-0.892536	0.00685284	0.0127219	2.38898	0.00408343	-0.609655	-0.751524
PKD2L2	chr5	137225125	137278434	137230299	137235204	-0.725957	0.0114623	0.0189586	2.33189	0.00465699	-0.501529	-0.554636
PKD2L2	chr5	137225125	137278434	137244636	137257324	-0.514613	0.0728956	0.10414	3.52834	0.000296251	-0.46962	-0.571092
SPATA24	chr5	138732456	138739776	138732619	138732729	0.698024	0.271356	0.167268	3.02734	0.00093899	-1.02838	-0.972805
PCDHGA1	chr5	140710252	140892546	140780152	140782519	-1.51387	0.0156829	0.0447865	2.24796	0.00564989	-1.35125	-0.779621
PCDHGA2	chr5	140718327	140892546	140780152	140782519	-1.51387	0.0156829	0.0447865	2.24796	0.00564989	-1.22865	-0.689529
PCDHGA3	chr5	140723601	140892546	140780152	140782519	-1.51387	0.0156829	0.0447865	2.24796	0.00564989	-0.567782	-0.443295
PCDHGA3	chr5	140723601	140892546	140795296	140797213	-0.928143	0.0126989	0.0241639	2.05374	0.008836	-0.67389	-0.736992
PCDHGB1	chr5	140729828	140892546	140780152	140782519	-1.51387	0.0156829	0.0447865	2.24796	0.00564989	-0.288652	-0.630981
PCDHGB1	chr5	140729828	140892546	140795296	140797213	-0.928143	0.0126989	0.0241639	2.05374	0.008836	-0.348634	-1.01209
PCDHGB1	chr5	140729828	140892546	140812790	140855568	-0.911	0.00424611	0.00798416	2.35176	0.00444874	-0.865898	-2.02805
PCDHGB1	chr5	140729828	140892546	140858363	140864740	-1.4361	0.00437908	0.0118493	2.48175	0.003298	-0.842137	-1.62007
PCDHGA4	chr5	140734592	140892546	140780152	140782519	-1.51387	0.0156829	0.0447865	2.24796	0.00564989	-0.342575	-0.676782
PCDHGA4	chr5	140734592	140892546	140795296	140797213	-0.928143	0.0126989	0.0241639	2.05374	0.008836	-0.412299	-1.07685
PCDHGA4	chr5	140734592	140892546	140812790	140855568	-0.911	0.00424611	0.00798416	2.35176	0.00444874	-0.995877	-2.12391
PCDHGA4	chr5	140734592	140892546	140858363	140864740	-1.4361	0.00437908	0.0118493	2.48175	0.003298	-0.970342	-1.70607
PCDHGA5	chr5	140743898	140892546	140780152	140782519	-1.51387	0.0156829	0.0447865	2.24796	0.00564989	-0.835451	-0.996879
PCDHGA5	chr5	140743898	140892546	140795296	140797213	-0.928143	0.0126989	0.0241639	2.05374	0.008836	-0.97713	-1.50865
PCDHGA8	chr5	140771483	140892546	140780152	140782519	-1.51387	0.0156829	0.0447865	2.24796	0.00564989	-0.825055	-0.775198
PCDHGA8	chr5	140771483	140892546	140795296	140797213	-0.928143	0.0126989	0.0241639	2.05374	0.008836	-0.965487	-1.21325
RELL2	chr5	141016517	141020631	141017977	141018361	0.353968	0.621393	0.486196	2.03486	0.00922876	-0.884806	-1.03026
LOC102546294	chr5	147647870	147763413	147661795	147665562	-0.666812	0.0208184	0.0330504	2.44269	0.00360833	-0.895316	-0.874642
SPINK13	chr5	147648423	147665773	147661795	147665562	-0.675259	0.0218587	0.0349058	2.47324	0.00336324	-0.216288	-0.154334
TENM2	chr5	166711843	167691162	167525133	167545296	0.635358	0.000186878	0.000120308	2.68708	0.00205553	0.569792	1.95534
SPDL1	chr5	169010638	169031781	169010894	169015397	-0.469859	0.114863	0.159082	3.25233	0.000559338	-0.879635	-0.824169
FLJ16171	chr5	174346085	174422734	174346729	174403451	0.385901	0.000165593	0.000126729	2.07035	0.00850452	0.292719	0.68762
AACSP1	chr5	178191864	178203277	178193177	178194130	9.48983	0.105429	0.000146634	3.33534	0.000462015	-1.25034	-0.23445
SQSTM1	chr5	179233388	179265077	179234124	179238573	0.293305	0.166647	0.135989	2.01639	0.00962954	-0.185662	-0.189177
BTNL9	chr5	180467225	180488523	180470485	180472466	1.22919	0.000677919	0.00028917	2.03343	0.00925909	0.170608	0.571946
CAGE1	chr6	7326887	7389942	7356363	7365700	0.807964	0.000780951	0.000446069	2.40325	0.00395143	-2.07409	0.145729
TFAP2A	chr6	10396916	10419797	10412608	10415173	1.56338	0.0616788	0.0208695	4.90922	1.23248e-05	-0.02328	-0.0564341
LOC101928253	chr6	11990576	12001477	11992272	12001394	1.52634	0.000472442	0.000164011	2.37506	0.00421638	0.190836	1.03423
PHACTR1	chr6	12717037	13288075	13206369	13228047	0.916844	0.00484065	0.00256393	2.30225	0.00498594	-0.311904	-0.178365
GFOD1#1	chr6	13363587	13487869	13408370	13469501	0.660182	0.0925672	0.0585764	4.07552	8.40397e-05	-0.705735	-0.569421
GFOD1#1	chr6	13363587	13487869	13470863	13472212	0.572389	0.296128	0.199147	4.22203	5.9975e-05	-0.259709	-0.191993
GFOD1#1	chr6	13363587	13487869	13472296	13486242	0.596298	0.182121	0.120464	4.1551	6.99678e-05	-0.401312	-0.304877
RBM24	chr6	17281809	17294099	17284943	17291986	-0.975467	0.000106626	0.000209657	2.21157	0.00614371	3.21231	-2.55936
PRSS16	chr6	27215502	27224399	27217009	27218461	1.71524	0.00177018	0.000539111	2.01127	0.00974377	-0.270435	0.255502
DDR1	chr6	30850390	30867933	30850761	30851860	0.770314	0.34662	0.20322	2.08138	0.00829119	-0.0372248	-0.0354759
GGNBP1	chr6	33551476	33556803	33553145	33553366	-0.476279	0.205014	0.285205	3.08996	0.000812907	-0.843563	-0.845526
LOC285847	chr6	35694539	35704724	35700205	35701619	0.996295	0.0804832	0.0403451	4.03602	9.20406e-05	-0.845785	-0.745623
ARMC12	chr6	35704809	35716690	35705130	35705803	1.17545	0.170387	0.0754382	6.5049	3.12683e-07	-0.981278	-1.03712
LOC100505530	chr6	37475124	37504056	37475481	37502051	1.01786	0.00422937	0.00208867	2.87105	0.0013457	-0.774598	-0.649731
RUNX2#1	chr6	45296054	45518819	45296233	45296397	3.19677	0.00606122	0.000661052	2.38918	0.00408149	-0.50894	-0.992206
RHAG	chr6	49572890	49604587	49582567	49583336	3.54709	0.00429096	0.000367092	2.19266	0.00641711	-2.82798	-0.524082
B3GAT2	chr6	71571069	71666788	71603976	71665541	-0.341029	0.00167127	0.00211693	2.02562	0.00942725	0	-0.630104
LOC101928911	chr6	88494578	88621449	88494981	88619499	0.439412	0.00051841	0.000382294	2.00724	0.00983472	0.00212018	0.00428416
MDN1	chr6	90352494	90529513	90428945	90432673	-0.27305	1.46507	1.77033	2.29242	0.00510017	-0.901893	-0.835553
MIR548H3	chr6	97537843	97862283	97594764	97597728	-0.505311	0.0930508	0.132079	3.61465	0.000242858	-0.823484	-0.924742
MIR548H3	chr6	97537843	97862283	97597897	97599646	-0.43361	0.0848089	0.114544	2.49324	0.0032119	-0.883208	-1.02565
MIR548H3	chr6	97537843	97862283	97613334	97615946	-0.538296	0.0743839	0.108025	3.08994	0.00081294	-0.972932	-1.06928
MCHR2	chr6	100367786	100442114	100391020	100395637	1.03194	0.000387011	0.000189269	2.32806	0.00469828	0.280092	0.946677
SLC35F1	chr6	118228689	118638839	118475784	118556671	0.333026	0.000151605	0.000120354	2.15174	0.00705109	-2.67512	0.820402
SMPDL3A	chr6	123110194	123130864	123110604	123116821	-1.89957	0.00230147	0.00858679	2.10228	0.00790176	-1.28021	-0.836526
LOC101928140	chr6	128349010	128407435	128383967	128385902	1.9309	0.00639798	0.00167797	2.4508	0.00354162	-1.23209	-0.93971
LAMA2	chr6	129204286	129837710	129475829	129486720	-0.663388	0.0366286	0.0580122	3.34701	0.000449772	0	0
SAMD3	chr6	130465447	130686570	130634239	130686264	-1.74723	0.000745407	0.00250243	5.36884	4.27717e-06	-0.727064	-1.82692
TMEM200A	chr6	130687426	130764210	130742504	130758261	-2.35423	0.000270801	0.00138466	5.8274	1.48798e-06	-1.10534	-0.702277
TMEM200A	chr6	130687426	130764210	130760624	130761551	-2.48322	0.000954608	0.00533765	2.98603	0.00103269	-0.695909	-0.853789
EYA4	chr6	133562495	133853258	133769318	133777693	0.605612	0.000153092	0.000100611	2.57349	0.00267	1.07627	5.39166
TARID	chr6	133823390	134210144	133858497	133889327	0.464434	0.000177732	0.000128812	2.15198	0.00704724	-0.288618	1.37123
ECT2L	chr6	139117248	139225207	139183857	139186132	-0.917949	0.0064412	0.0121702	2.6519	0.00222896	-0.258863	-0.47076
PHACTR2	chr6	143929317	144152322	143999347	144033152	0.675059	0.0135341	0.00847651	4.12848	7.43901e-05	-0.595127	-0.551595
MTHFD1L	chr6	151186815	151423023	151187524	151197225	0.349882	0.02093	0.0164226	2.12844	0.00743978	-0.13498	-0.078579
AKAP12	chr6	151561134	151679694	151647021	151669845	1.22455	0.0156405	0.00669309	4.23548	5.81458e-05	-0.763504	-0.982789
MIR3163	chr6	152469762	152546267	152472826	152473093	-0.553851	0.378199	0.555197	3.50388	0.000313417	-0.44985	-0.778146
OPRM1	chr6	154331631	154568001	154453490	154475617	1.83026	0.00196908	0.000553734	2.01053	0.00976053	-0.378617	-0.346383
OPRM1	chr6	154331631	154568001	154489249	154520801	0.974639	0.00856439	0.00435814	2.58641	0.00259173	-0.0981384	-0.0581303
OPRM1	chr6	154331631	154568001	154521175	154533903	1.08791	0.00431869	0.0020317	2.78661	0.00163452	-0.186295	-0.109063
OPRM1	chr6	154331631	154568001	154535411	154542390	0.948067	0.0433331	0.0224607	2.42716	0.00373971	-0.0198608	-0.0111225
OPRM1	chr6	154331631	154568001	154544378	154567724	1.03163	0.0187465	0.00916999	2.61791	0.00241039	-0.0455012	-0.0275717
NOX3	chr6	155716502	155777037	155752070	155757551	-1.25979	0.00110048	0.00263523	2.03364	0.00925454	-2.05325	-0.885358
SLC22A3	chr6	160769405	160873611	160829954	160831760	-1.27625	0.000879259	0.00212964	2.14102	0.00722742	0.116646	0.0305641
SLC22A3	chr6	160769405	160873611	160858244	160863792	2.22085	0.000644509	0.000138257	3.25433	0.000556759	-0.402623	-0.792038
CHL1#1	chr3	238279	451097	290283	361365	-6.24017	0.000161017	0.0121716	2.03588	0.00920706	-0.548745	-1.69675
CNTN4	chr3	2140550	3099645	3080688	3081720	-3.25177	0.000196637	0.00187303	2.16839	0.00678595	0.988926	-0.678023
LMCD1	chr3	8543493	8609811	8592962	8607117	-3.67267	0.000422167	0.00538352	2.74906	0.00178212	-0.640758	-0.994832
SGOL1	chr3	20202085	20227725	20202719	20210971	-0.318821	0.060467	0.0754212	2.59687	0.00253006	-0.960744	-0.844593
LOC101927829	chr3	20383960	20392420	20387275	20387516	-0.88662	0.00829401	0.0153343	2.28682	0.00516635	-1.09141	-0.948183
MIR548AC	chr3	23375626	23648882	23632297	23648851	-1.29474	0.0503446	0.123512	6.82823	1.48515e-07	-0.537175	-0.465108
THRB	chr3	24158645	24536313	24359986	24378790	2.18622	0.00168838	0.000370981	2.71515	0.00192686	-3.20691	-0.953211
NEK10	chr3	27152394	27410951	27184966	27203951	-1.16733	0.0002872	0.000645037	2.38214	0.0041482	0.283389	-3.50346
RBMS3	chr3	29322803	30051886	30032810	30045346	2.06098	0.0104043	0.00249343	2.2728	0.00533575	-4.45873	-0.671767
SLC22A14	chr3	38347445	38359859	38355433	38357048	-2.0012	0.000497526	0.00199176	2.31846	0.00480335	-3.01036	-0.98843
LOC101928323	chr3	42653802	42695880	42660620	42661155	-0.251495	3.52536	4.19673	2.22415	0.00596829	-0.0471991	-0.0327982
TGM4	chr3	44916098	44956088	44945480	44948440	-0.636961	0.0204228	0.0317585	2.79971	0.00158596	-0.710908	-1.01522
ITIH3	chr3	52828784	52843025	52833108	52833387	1.06249	0.0223435	0.0106981	2.76922	0.00170128	-1.12915	-0.754937
CACNA2D3	chr3	54156693	55108584	54420802	54537518	-0.518631	0.000767495	0.00109951	4.14178	7.2147e-05	0	0
FOXP1	chr3	71003865	71633140	71294317	71348970	0.381999	0.146887	0.112717	2.10014	0.00794069	-0.375253	-0.332703
GXYLT2	chr3	72937385	73024522	72957711	72971354	-0.762895	0.000243852	0.000413791	2.62364	0.0023788	0.340155	0.0832964
ABI3BP	chr3	100468179	100712334	100645326	100712149	0.209783	0.000134447	0.000116252	2.31368	0.00485641	-1.769	1.10699
IFT57	chr3	107879659	107941417	107881503	107882509	0.306208	3.74008	3.02484	2.09075	0.00811425	-0.980985	-0.891692
GAP43	chr3	115342151	115440334	115342567	115382367	0.7806	0.000408555	0.00023783	2.18798	0.00648669	0.0720683	0.237932
GAP43	chr3	115342151	115440334	115382764	115394859	0.560389	0.000728662	0.00049412	2.07079	0.00849588	-2.09958	-0.446787
LSAMP	chr3	115521210	116164385	115805404	116163723	-0.254288	0.000776964	0.000926722	2.79971	0.00158596	-0.826978	-1.05763
NR1I2	chr3	119499331	119537332	119501700	119526075	0.518897	0.0015642	0.00109166	2.26315	0.00545566	-0.362158	-0.418025
KALRN#1	chr3	123813558	124440036	124418881	124420884	-2.15719	0.000424601	0.00189392	2.12571	0.00748673	-0.601845	-2.55709
KALRN#2	chr3	124303506	124440036	124418881	124420884	-2.15719	0.000424601	0.00189392	2.12571	0.00748673	-0.601845	-2.55709
TMCC1	chr3	129366635	129612419	129407576	129546645	0.420574	0.00967616	0.00722932	2.04412	0.00903401	-0.559809	-0.715924
COL6A5	chr3	130064359	130203690	130150794	130158365	1.10222	0.000370064	0.000172376	2.57778	0.00264375	0.248416	-0.151377
CLSTN2	chr3	139654027	140286919	140185574	140251165	1.2122	0.00121936	0.000526287	4.12896	7.4309e-05	-1.58353	0.00277113
TRIM42	chr3	140396866	140419992	140402002	140406563	1.84571	0.000907597	0.000252511	2.63475	0.00231873	-0.732845	-0.310782
ZBTB38	chr3	141043055	141168632	141043299	141087462	-1.08041	0.00105079	0.00222204	2.38178	0.00415167	-2.00712	-0.952763
CP	chr3	148880197	148939832	148905990	148916153	-0.750839	0.00395025	0.00664736	2.89858	0.00126305	-1.08898	-0.790484
LRRC31	chr3	169557029	169587723	169574661	169578348	0.684581	0.00592318	0.00368532	3.71929	0.00019086	-1.27055	-0.99184
MAP3K13#1	chr3	185000729	185206882	185081157	185146284	-0.210719	1.13807	1.31705	3.35894	0.000437579	-0.584947	-0.487797
MAP3K13#2	chr3	185080836	185206882	185081157	185146284	-0.210719	1.13807	1.31705	3.35894	0.000437579	-0.000916705	-0.00128298
TP63	chr3	189349216	189615068	189507632	189526060	1.78525	0.000508373	0.000147492	4.82739	1.48804e-05	-0.832633	1.30195
TP63	chr3	189349216	189615068	189599285	189604182	4.07352	0.0137517	0.000816781	11.1756	6.67472e-12	-0.755629	-0.46626
SNORD115-21	chr15	25451409	25477615	25455147	25456838	0.934426	0.00136758	0.00071559	2.73442	0.00184322	0.0684982	0.196389
SNORD115-15	chr15	25451409	25477615	25455147	25456838	0.934426	0.00136758	0.00071559	2.73442	0.00184322	0.0684982	0.196389
GABRB3	chr15	26788694	27018935	26812881	26825465	0.590441	0.000227447	0.000151056	2.23603	0.00580726	0.410758	1.1701
GABRB3	chr15	26788694	27018935	26874326	26961760	-0.388493	0.031978	0.04186	2.79971	0.00158596	0	0
GOLGA8M	chr15	28943841	28957567	28953004	28953098	0.80664	0.0288302	0.0164826	2.07872	0.00834227	-0.661107	-1.03257
ITPKA	chr15	41786056	41795757	41786615	41793660	2.16205	0.0321822	0.00719073	8.65468	2.21472e-09	-0.618061	-0.500039
SPTBN5	chr15	42140344	42186275	42182404	42185091	0.944895	0.0587674	0.0305277	4.14571	7.14974e-05	-0.684007	-1.2208
SPTBN5	chr15	42140344	42186275	42185260	42185479	1.05873	2.04832	0.983305	5.14353	7.18578e-06	-0.823666	-0.84852
SPTBN5	chr15	42140344	42186275	42185745	42186096	1.05413	3.05238	1.46998	5.11278	7.71288e-06	-0.676437	-0.678293
FRMD5	chr15	44162959	44487492	44393729	44486424	1.90948	0.00579798	0.00154335	6.5049	3.12683e-07	-1.83567	-0.862477
CYP19A1	chr15	51500254	51630795	51606307	51616012	0.635454	0.000167313	0.000107706	2.1216	0.0075579	0.987467	3.50428
GLDN	chr15	51633713	51700209	51634245	51669645	3.03062	0.0118567	0.00145096	7.72198	1.89681e-08	-0.495863	-0.1679
SCG3	chr15	51973550	52013223	51981566	51984355	-1.80109	0.000493062	0.00171824	2.39264	0.00404908	-0.96323	-0.370126
LRRC49	chr15	71145578	71342436	71175248	71184182	2.01571	0.00664232	0.0016426	4.61327	2.43627e-05	-0.0109962	-0.25272
REC114	chr15	73735499	73852353	73766263	73832825	-0.703121	0.00433532	0.007058	3.8929	0.000127967	-0.363699	-0.103272
CSPG4	chr15	75966663	76005189	75969726	75970043	1.17352	0.00885781	0.00392702	2.55751	0.00277006	-0.551079	-1.03346
ADAMTS7	chr15	79051545	79103773	79057050	79057986	1.7038	0.0263253	0.00808122	3.13008	0.000741179	-0.662324	-0.632939
ARNT2	chr15	80696692	80890277	80750318	80762558	-0.00602235	0.000426984	0.00042877	3.22047	0.000601907	0.231951	0.352117
IL16	chr15	81489219	81605104	81575098	81578038	-0.245046	0.0333124	0.0394796	2.14741	0.00712178	-0.503039	-0.345291
AGBL1	chr15	86685242	87572283	87099517	87217503	0.468278	0.000177657	0.000128415	2.27073	0.0053613	0.154106	0.477933
RHCG	chr15	90014640	90039844	90023640	90026297	-0.853346	0.00190317	0.00343843	2.31563	0.00483474	-0.756188	-1.51472
TICRR	chr15	90118818	90171253	90146124	90149998	0.920759	0.000651833	0.000344319	2.11445	0.00768325	-0.88098	-2.48939
ZNF710	chr15	90544723	90625432	90544847	90549986	0.481217	0.0877125	0.0628348	2.29242	0.00510017	-0.542301	-0.687577
ZNF710	chr15	90544723	90625432	90550074	90610341	0.37835	0.0671617	0.0516686	2.72407	0.00188768	-0.674384	-0.801184
SH3GL2	chr9	17578952	17797126	17579286	17747063	0.549876	0.000333025	0.000227482	2.07226	0.00846727	0.0063508	0.00744084
SLC24A2	chr9	19507450	19787017	19528137	19550134	-0.759551	0.0102944	0.017428	4.49527	3.19691e-05	-1.21196	-0.947552
PRSS3	chr9	33750464	33799229	33750726	33794743	0.386368	0.00498487	0.00381369	2.11899	0.00760351	-0.141165	-0.268992
PRSS3	chr9	33750464	33799229	33798081	33798483	0.667182	0.0432516	0.0272371	2.61145	0.00244654	-0.561826	-0.824131
RUSC2	chr9	35489949	35561895	35539106	35546426	0.934506	0.00163882	0.000857466	2.53312	0.00293006	-1.99447	-0.83788
GLIPR2	chr9	36136533	36163910	36136875	36147782	-0.349893	0.0882052	0.112415	2.19521	0.0063795	-0.999599	-0.996716
PTAR1	chr9	72324438	72374876	72333485	72333565	-0.206514	2.80757	3.23964	2.34182	0.00455179	-0.930098	-0.902605
C9orf57	chr9	74666297	74675521	74674301	74675412	-1.69645	0.000339226	0.00109944	2.01476	0.0096659	0.460407	-0.993536
TMC1	chr9	75136717	75451267	75355126	75357359	1.89379	0.00142941	0.000384654	2.11229	0.00772168	0.0784049	0.407453
C9orf40	chr9	77561499	77567802	77563123	77567101	-0.503209	0.342921	0.486044	2.23384	0.00583663	-1.01965	-0.93129
PRUNE2	chr9	79226292	79521003	79256897	79259653	-1.72968	0.00157362	0.005219	2.33735	0.00459883	-1.24639	-0.844884
SPATA31D3	chr9	84558415	84565009	84560148	84560461	2.3297	0.00524197	0.00104276	2.03762	0.00917026	-0.991646	0.134555
LOC100132077	chr9	97094758	97123230	97101303	97121766	-0.294634	0.0853674	0.104709	2.18561	0.00652213	-0.701363	-1.00926
FANCC	chr9	97861336	98079991	97873628	97873744	-0.492998	0.117835	0.165837	2.13796	0.00727845	-0.59604	-0.542113
PTCH1	chr9	98205264	98279247	98269482	98269510	-2.09795	0.0311963	0.133551	3.13065	0.000740207	-0.469798	-0.511429
PTCH1	chr9	98205264	98279247	98270323	98270442	-2.5018	0.0133216	0.0754526	3.0909	0.000811151	-0.969683	-1.17909
DNAJC25-GNG10	chr9	114393632	114432526	114405375	114409386	0.540045	0.0589202	0.0405223	2.19521	0.0063795	-0.884193	-0.797043
DNAJC25-GNG10	chr9	114393632	114432526	114409540	114411732	0.481651	0.062034	0.0444261	2.71335	0.00193485	-0.850623	-0.742203
C9orf91	chr9	117373706	117408703	117373845	117379397	0.33891	0.221013	0.174741	2.22415	0.00596829	-0.505277	-0.353393
DAB2IP	chr9	124329381	124547809	124545155	124545814	0.0656221	0.122105	0.116675	3.33368	0.000463787	-0.837911	-0.903979
PBX3	chr9	128509617	128729655	128510708	128510828	0.899612	0.681473	0.365291	3.10142	0.000791744	-0.262851	-0.252939
ST6GALNAC6	chr9	130647600	130667627	130661928	130667485	0.510622	0.371971	0.261094	3.06711	0.000856817	-0.578751	-0.54401
PIP5KL1	chr9	130683808	130693076	130684394	130687385	0.568066	0.461713	0.311435	2.83245	0.00147079	-0.912708	-0.955947
DNM1	chr9	130965634	131017527	131013220	131015379	0.826901	0.0205028	0.0115582	2.2939	0.00508272	-0.362025	-0.327961
HMCN2	chr9	133028158	133309510	133241383	133243662	1.3574	0.000499582	0.000194979	2.31348	0.00485872	0.212066	0.908021
ADAMTS13	chr9	136279459	136324525	136320726	136321190	0.479019	0.20642	0.148099	2.13792	0.00727922	-0.617727	-0.600408
GLT6D1	chr9	138515502	138531386	138516517	138517914	2.06509	0.00089558	0.000214018	2.22523	0.0059534	-0.185461	0.842228
LHX3	chr9	139088096	139096955	139095005	139096779	-1.0331	0.00946448	0.0193683	3.29295	0.000509391	-0.138024	-0.0631878
LCN8	chr9	139648840	139652731	139648962	139649586	0.813841	1.28519	0.731099	2.02835	0.00936805	-0.888472	-0.94167
CYSRT1	chr9	140119087	140120763	140119686	140120065	0.764941	0.0644488	0.0379266	3.16127	0.000689813	-0.677857	-0.768236
C9orf173	chr9	140145713	140147935	140146588	140146888	1.11946	0.110365	0.0507972	2.55824	0.00276542	-0.838905	-0.967309
CACNA1B	chr9	140772241	141019076	141014825	141015082	0.973823	0.00541514	0.00275714	2.0626	0.00865768	-0.942733	-0.849421
